id,defects
101763,0.24684653
101764,0.1842322
101765,0.6655523
101766,0.47799993
101767,0.13858353
101768,0.5044989
101769,0.12764286
101770,0.5409628
101771,0.38220808
101772,0.06664234
101773,0.5208806
101774,0.73822415
101775,0.19267344
101776,0.59513974
101777,0.20414963
101778,0.34082153
101779,0.71326864
101780,0.22053207
101781,0.5481507
101782,0.117592715
101783,0.050926033
101784,0.059010196
101785,0.046031117
101786,0.27185968
101787,0.049778365
101788,0.46307233
101789,0.11080052
101790,0.13562302
101791,0.04509303
101792,0.11234696
101793,0.14225498
101794,0.20337515
101795,0.063385926
101796,0.088519745
101797,0.054494616
101798,0.27055097
101799,0.6109142
101800,0.14143544
101801,0.107657075
101802,0.13638586
101803,0.44236872
101804,0.09709591
101805,0.048078172
101806,0.30365524
101807,0.6413256
101808,0.102442294
101809,0.052249625
101810,0.12933986
101811,0.070651054
101812,0.11040035
101813,0.14582007
101814,0.07336876
101815,0.2873228
101816,0.065498434
101817,0.27844736
101818,0.116470575
101819,0.23613389
101820,0.16524208
101821,0.047763124
101822,0.34813106
101823,0.12909856
101824,0.26096487
101825,0.09503386
101826,0.14783722
101827,0.053485252
101828,0.087123975
101829,0.11588409
101830,0.07602916
101831,0.22652258
101832,0.44143632
101833,0.6516214
101834,0.10061974
101835,0.1543044
101836,0.381453
101837,0.12631178
101838,0.35593247
101839,0.594786
101840,0.07348967
101841,0.7845068
101842,0.13753818
101843,0.13409807
101844,0.064382546
101845,0.63516897
101846,0.10053032
101847,0.11726361
101848,0.20951752
101849,0.14987232
101850,0.115665816
101851,0.044067033
101852,0.11738012
101853,0.6760791
101854,0.581968
101855,0.19505475
101856,0.70676386
101857,0.093056396
101858,0.04685507
101859,0.059082247
101860,0.53643155
101861,0.61014324
101862,0.10485263
101863,0.23700066
101864,0.14912319
101865,0.057700947
101866,0.06584219
101867,0.42019337
101868,0.062624656
101869,0.17583683
101870,0.10308067
101871,0.587923
101872,0.11022665
101873,0.05994869
101874,0.22033747
101875,0.32896385
101876,0.63348395
101877,0.06048827
101878,0.05127149
101879,0.053557217
101880,0.08519387
101881,0.16739999
101882,0.14958374
101883,0.69928956
101884,0.29798108
101885,0.07603599
101886,0.2275961
101887,0.097177066
101888,0.091947384
101889,0.3834127
101890,0.04216478
101891,0.4212806
101892,0.17630515
101893,0.09030731
101894,0.067624085
101895,0.05968279
101896,0.115188
101897,0.62367654
101898,0.56945807
101899,0.584911
101900,0.086092815
101901,0.13609298
101902,0.071005575
101903,0.11701149
101904,0.16882183
101905,0.66766703
101906,0.050154917
101907,0.067020155
101908,0.045635544
101909,0.120395355
101910,0.22590008
101911,0.18952216
101912,0.05283034
101913,0.050119787
101914,0.08443836
101915,0.053358488
101916,0.72357106
101917,0.063394845
101918,0.13409121
101919,0.09898658
101920,0.056940194
101921,0.08169498
101922,0.2005679
101923,0.18848385
101924,0.22557706
101925,0.10213691
101926,0.558559
101927,0.1662704
101928,0.111100726
101929,0.18648793
101930,0.0918115
101931,0.3302588
101932,0.07185727
101933,0.6638654
101934,0.12883836
101935,0.13475628
101936,0.0950931
101937,0.8486213
101938,0.57638854
101939,0.22155292
101940,0.2632759
101941,0.05361619
101942,0.08018393
101943,0.2999289
101944,0.17197
101945,0.08421831
101946,0.057155944
101947,0.14866601
101948,0.15290913
101949,0.14287229
101950,0.64542747
101951,0.77893704
101952,0.10775223
101953,0.18721753
101954,0.0874727
101955,0.67365026
101956,0.3423493
101957,0.058630362
101958,0.6579132
101959,0.24900909
101960,0.6461163
101961,0.32383975
101962,0.5925256
101963,0.250996
101964,0.1476395
101965,0.21958949
101966,0.24758998
101967,0.15804066
101968,0.050390244
101969,0.4867129
101970,0.68431765
101971,0.09379397
101972,0.19455378
101973,0.17937082
101974,0.30782261
101975,0.13998124
101976,0.08760924
101977,0.11436923
101978,0.08971554
101979,0.14393274
101980,0.21857728
101981,0.07204445
101982,0.044191558
101983,0.21559991
101984,0.099704295
101985,0.16655599
101986,0.095662765
101987,0.21439716
101988,0.6939731
101989,0.07355933
101990,0.3465905
101991,0.37388247
101992,0.0647169
101993,0.3773028
101994,0.13714372
101995,0.093869664
101996,0.34094307
101997,0.22989133
101998,0.110705756
101999,0.110308945
102000,0.23292476
102001,0.38117048
102002,0.7038695
102003,0.13430536
102004,0.107330866
102005,0.2954475
102006,0.13954729
102007,0.69092894
102008,0.05585233
102009,0.18372318
102010,0.052861914
102011,0.31356376
102012,0.14873204
102013,0.072036706
102014,0.077748135
102015,0.35407206
102016,0.1248352
102017,0.11544662
102018,0.7587468
102019,0.054554913
102020,0.78808975
102021,0.5369336
102022,0.10644754
102023,0.20536399
102024,0.06675718
102025,0.12338673
102026,0.13416351
102027,0.053306308
102028,0.045137554
102029,0.053792156
102030,0.2938587
102031,0.11604196
102032,0.05293993
102033,0.11434339
102034,0.16848108
102035,0.08600083
102036,0.27711183
102037,0.2747707
102038,0.4851208
102039,0.072220266
102040,0.49136034
102041,0.3828882
102042,0.1201222
102043,0.070410505
102044,0.33586714
102045,0.36613265
102046,0.1725416
102047,0.6928961
102048,0.1907215
102049,0.079653665
102050,0.40574136
102051,0.2632759
102052,0.05979086
102053,0.3870188
102054,0.07602527
102055,0.28024802
102056,0.09379294
102057,0.047083985
102058,0.057574105
102059,0.2309988
102060,0.4299907
102061,0.36821377
102062,0.1110741
102063,0.22582462
102064,0.6861423
102065,0.06580736
102066,0.053390943
102067,0.071005575
102068,0.18188082
102069,0.093249686
102070,0.053485252
102071,0.047031533
102072,0.33541864
102073,0.10399463
102074,0.16892207
102075,0.10450126
102076,0.090308174
102077,0.15591778
102078,0.046977863
102079,0.17770185
102080,0.11061696
102081,0.10331869
102082,0.7774953
102083,0.11356682
102084,0.09242887
102085,0.09359529
102086,0.3146352
102087,0.5895598
102088,0.15579791
102089,0.093947716
102090,0.6317959
102091,0.062786065
102092,0.05283034
102093,0.2750411
102094,0.23094638
102095,0.40577587
102096,0.13352159
102097,0.5181096
102098,0.06580116
102099,0.05052786
102100,0.14899261
102101,0.35008624
102102,0.06693127
102103,0.06946228
102104,0.13171601
102105,0.47927195
102106,0.15156004
102107,0.12077804
102108,0.40796202
102109,0.45506084
102110,0.14529672
102111,0.64351135
102112,0.62171096
102113,0.11959054
102114,0.25537476
102115,0.22422351
102116,0.3492354
102117,0.103311576
102118,0.04800245
102119,0.49416262
102120,0.5039745
102121,0.4214556
102122,0.1250274
102123,0.07710969
102124,0.07755869
102125,0.6467048
102126,0.10342859
102127,0.15292871
102128,0.1870517
102129,0.061876345
102130,0.15030581
102131,0.1080378
102132,0.048622437
102133,0.12704168
102134,0.14252755
102135,0.109559454
102136,0.08970742
102137,0.14802702
102138,0.0520287
102139,0.02997647
102140,0.26892075
102141,0.06714974
102142,0.09298222
102143,0.3503767
102144,0.36222956
102145,0.14249319
102146,0.09167927
102147,0.110308945
102148,0.1139054
102149,0.12229444
102150,0.6234433
102151,0.1047103
102152,0.12957588
102153,0.68308336
102154,0.33276194
102155,0.08006415
102156,0.09657283
102157,0.09692301
102158,0.7818689
102159,0.61301655
102160,0.20600629
102161,0.13077208
102162,0.10771349
102163,0.29363337
102164,0.0891494
102165,0.12629299
102166,0.05431467
102167,0.18928163
102168,0.55632097
102169,0.06877014
102170,0.68661547
102171,0.16681562
102172,0.18654689
102173,0.0912528
102174,0.062100317
102175,0.38303754
102176,0.059981357
102177,0.2571666
102178,0.5949321
102179,0.10617371
102180,0.13670653
102181,0.044658486
102182,0.37161177
102183,0.11430283
102184,0.19458841
102185,0.04924994
102186,0.80077267
102187,0.13268054
102188,0.08408558
102189,0.15945849
102190,0.22610787
102191,0.053557217
102192,0.06619008
102193,0.16717562
102194,0.4312572
102195,0.06164444
102196,0.6056171
102197,0.19421603
102198,0.38995904
102199,0.7939329
102200,0.22228983
102201,0.17103136
102202,0.17426412
102203,0.26295942
102204,0.047031533
102205,0.65155464
102206,0.23922981
102207,0.1643265
102208,0.09796599
102209,0.054021288
102210,0.79978704
102211,0.093056396
102212,0.21598965
102213,0.092443556
102214,0.63793
102215,0.15243055
102216,0.27571774
102217,0.29040787
102218,0.2146483
102219,0.10440442
102220,0.11247215
102221,0.22906986
102222,0.10028418
102223,0.60902286
102224,0.38238543
102225,0.053345278
102226,0.06626455
102227,0.2982399
102228,0.09489904
102229,0.23879805
102230,0.6041984
102231,0.6219621
102232,0.047083985
102233,0.160735
102234,0.059214115
102235,0.68581724
102236,0.0502613
102237,0.21146487
102238,0.056883544
102239,0.056796085
102240,0.09580592
102241,0.07602527
102242,0.19127162
102243,0.32163635
102244,0.34170848
102245,0.11627674
102246,0.30197194
102247,0.14779648
102248,0.10450126
102249,0.38074917
102250,0.079534456
102251,0.07005578
102252,0.19203341
102253,0.77611315
102254,0.38263172
102255,0.082906984
102256,0.1467917
102257,0.061874215
102258,0.15634756
102259,0.3345305
102260,0.104366824
102261,0.4007105
102262,0.10459318
102263,0.33021703
102264,0.4305516
102265,0.30845833
102266,0.75257397
102267,0.11017856
102268,0.1010453
102269,0.08763061
102270,0.0692649
102271,0.04304516
102272,0.70579726
102273,0.28134704
102274,0.11027876
102275,0.11666159
102276,0.05774252
102277,0.117947586
102278,0.5189231
102279,0.11987093
102280,0.21488516
102281,0.100946635
102282,0.18484393
102283,0.07911305
102284,0.17272864
102285,0.42039067
102286,0.7914717
102287,0.2707795
102288,0.3802876
102289,0.14130475
102290,0.19822921
102291,0.110385925
102292,0.059228778
102293,0.10754054
102294,0.087951936
102295,0.13791843
102296,0.38809153
102297,0.39076138
102298,0.0850667
102299,0.060577646
102300,0.22564103
102301,0.2941911
102302,0.11242821
102303,0.054864045
102304,0.34249422
102305,0.09930872
102306,0.057034843
102307,0.13127467
102308,0.061166853
102309,0.0899042
102310,0.13011777
102311,0.65594465
102312,0.054919418
102313,0.14421025
102314,0.07022249
102315,0.1738895
102316,0.11247215
102317,0.18848385
102318,0.6003598
102319,0.12046382
102320,0.046815615
102321,0.06659564
102322,0.21610935
102323,0.17083372
102324,0.1785384
102325,0.11091128
102326,0.38010526
102327,0.15673105
102328,0.16313142
102329,0.15740262
102330,0.11759217
102331,0.24033554
102332,0.06829245
102333,0.27259612
102334,0.09665978
102335,0.37870082
102336,0.21792133
102337,0.042987447
102338,0.09575707
102339,0.246178
102340,0.13145004
102341,0.3519761
102342,0.20541114
102343,0.13368697
102344,0.19276692
102345,0.23468387
102346,0.2574983
102347,0.16050604
102348,0.25087774
102349,0.10399463
102350,0.12538712
102351,0.40395108
102352,0.6173524
102353,0.05277531
102354,0.056547116
102355,0.08408603
102356,0.19301797
102357,0.05490637
102358,0.09949298
102359,0.67088217
102360,0.15912238
102361,0.52272236
102362,0.162281
102363,0.48141626
102364,0.32294393
102365,0.089138776
102366,0.09503386
102367,0.063686825
102368,0.37081927
102369,0.33530384
102370,0.7587468
102371,0.47803584
102372,0.5872506
102373,0.041595325
102374,0.15074892
102375,0.10450126
102376,0.047031533
102377,0.23325984
102378,0.08429535
102379,0.05264451
102380,0.6222127
102381,0.06438408
102382,0.13632241
102383,0.073099725
102384,0.06855072
102385,0.094967306
102386,0.053259775
102387,0.065498434
102388,0.8613744
102389,0.08383435
102390,0.35421088
102391,0.17446344
102392,0.42169058
102393,0.11234696
102394,0.6473967
102395,0.11763286
102396,0.07743969
102397,0.047031533
102398,0.06000634
102399,0.053650096
102400,0.1710221
102401,0.6039749
102402,0.058099363
102403,0.06959815
102404,0.64216775
102405,0.3945981
102406,0.28736597
102407,0.67498463
102408,0.13582294
102409,0.22238167
102410,0.07882464
102411,0.75258553
102412,0.2978817
102413,0.12490438
102414,0.2188443
102415,0.42355165
102416,0.22652005
102417,0.089523815
102418,0.18942104
102419,0.24429724
102420,0.7048961
102421,0.58936954
102422,0.107607976
102423,0.664146
102424,0.43473634
102425,0.04304516
102426,0.106119685
102427,0.1515677
102428,0.10450126
102429,0.44512895
102430,0.22471565
102431,0.093056396
102432,0.030248068
102433,0.17669168
102434,0.096011855
102435,0.16201405
102436,0.13497567
102437,0.084166564
102438,0.090635985
102439,0.27992898
102440,0.3702958
102441,0.62653863
102442,0.047031533
102443,0.19239344
102444,0.15346614
102445,0.16265985
102446,0.1003488
102447,0.049569946
102448,0.15435271
102449,0.12845694
102450,0.06153415
102451,0.11691951
102452,0.3322261
102453,0.11738012
102454,0.061781667
102455,0.20792517
102456,0.28909793
102457,0.62442327
102458,0.16956694
102459,0.16198535
102460,0.136405
102461,0.11137089
102462,0.73646504
102463,0.13180545
102464,0.1135166
102465,0.15664259
102466,0.36504617
102467,0.7465519
102468,0.30627167
102469,0.23091921
102470,0.20934418
102471,0.06756348
102472,0.25334534
102473,0.2058995
102474,0.10450126
102475,0.10027323
102476,0.08725733
102477,0.20207258
102478,0.04402161
102479,0.06438408
102480,0.049914714
102481,0.13402648
102482,0.49830115
102483,0.059874207
102484,0.29697132
